win_id,archetype,kind,cls,matched_any3,od_in,od_ring,od_contrast,x,y
A5_w1,A5,random,random,False,0.0,1.1690622437418798e-05,-1.1690622437418798e-05,461.43853221730603,436.0154884600089
A5_w1,A5,random,random,False,0.0,0.00014101006730431585,-0.00014101006730431585,50.693503277984135,833.337773631827
A5_w1,A5,random,random,False,0.00034579682734991204,7.877282805357103e-05,0.000267023999296341,297.03655865685613,492.6029766187123
A5_w1,A5,random,random,False,0.0,1.1518154275109091e-05,-1.1518154275109091e-05,704.587632998232,899.3444327020505
A5_w1,A5,random,random,False,0.00800963579837771,0.006282884843750176,0.0017267509546275341,467.211750752251,160.23907610811102
A5_w1,A5,random,random,False,0.0,0.0,0.0,134.86833976796936,268.66089590925884
A5_w1,A5,random,random,False,0.0,0.00023325619698286504,-0.00023325619698286504,780.5696081044852,444.2064998069533
A5_w1,A5,random,random,False,0.0005146333591021876,0.003757047570685203,-0.0032424142115830153,760.0495032257645,554.3061230363476
A5_w1,A5,random,random,False,0.0,0.0002868659618314994,-0.0002868659618314994,373.50444797881426,718.7173515204073
A5_w1,A5,random,random,False,0.0,0.0021366324667517283,-0.0021366324667517283,506.1015321067644,609.3434950525015
A5_w1,A5,random,random,False,5.183951404906626e-05,1.2198083622291265e-07,5.171753321284335e-05,908.2875574121074,165.34589493915365
A5_w1,A5,random,random,False,0.00040778783341039067,8.298192104548513e-05,0.0003248059123649055,163.19561584257954,463.15805821421515
A5_w1,A5,random,random,False,7.022290857714953e-05,0.00024476271019961395,-0.0001745398016224644,115.24170636931427,308.6360422322533
A5_w1,A5,random,random,False,0.0,0.0,0.0,51.28419819030126,103.55100181706277
A5_w1,A5,random,random,False,7.268027033033161e-06,1.2657797823953439e-05,-5.389770790920277e-06,650.410225383047,854.8452268411711
A5_w1,A5,random,random,False,0.0,0.001012057571957874,-0.001012057571957874,180.3502105661753,12.41619174113096
A5_w1,A5,random,random,False,0.010830582431532048,0.002921334308261378,0.00790924812327067,103.01891983571505,441.7730356936928
A5_w1,A5,random,random,False,0.0,0.000487803731872691,-0.000487803731872691,670.4121731243617,54.31324221230114
A5_w1,A5,random,random,False,0.0,0.00014351839000907438,-0.00014351839000907438,495.91379284854185,545.7755733717877
A5_w1,A5,random,random,False,0.006869688823759772,0.003908075003209565,0.002961613820550207,482.7201702174419,724.9928527283846
A5_w1,A5,random,random,False,0.001730775319335389,0.0037428518754489388,-0.00201207655611355,788.2052157095768,468.5555420434512
A5_w1,A5,random,random,False,0.0,0.0012384559911056353,-0.0012384559911056353,794.8382675593135,255.4964917289128
A5_w1,A5,random,random,False,0.0,0.0005377311811325711,-0.0005377311811325711,37.213192645804334,238.60930978559017
A5_w1,A5,random,random,False,0.0,5.815302626327407e-06,-5.815302626327407e-06,520.0696335585831,890.1590385718282
A5_w1,A5,random,random,False,0.009740289256314955,0.007105420189730268,0.0026348690665846863,681.2230118296798,269.16665099084605
